tstart	tend	duration	clientip	respcode
2016-07-07 01:30:59	2016-07-07 01:30:59	377	10.27.128.86	0
2016-07-07 06:51:46	2016-07-07 06:51:46	561	10.27.128.86	0
2016-07-07 20:21:50	2016-07-07 20:21:50	595	10.27.128.86	0
2016-07-07 17:45:17	2016-07-07 17:45:17	339	10.27.128.86	0
2016-07-07 02:18:37	2016-07-07 02:18:37	561	10.27.128.86	0
2016-07-07 03:44:05	2016-07-07 03:44:05	859	10.27.128.86	0
2016-07-07 09:31:45	2016-07-07 09:31:45	722	10.27.128.86	0
2016-07-07 06:41:14	2016-07-07 06:41:14	564	10.27.128.86	0
2016-07-07 05:26:11	2016-07-07 05:26:11	373	10.27.128.86	0
2016-07-07 02:04:29	2016-07-07 02:04:29	384	10.27.128.86	0
2016-07-07 07:35:36	2016-07-07 07:35:36	702	10.27.128.86	0
2016-07-07 06:09:49	2016-07-07 06:09:49	571	10.27.128.86	0
2016-07-07 21:09:20	2016-07-07 21:09:20	392	10.27.128.86	0
2016-07-07 11:20:19	2016-07-07 11:20:19	311	10.27.128.86	0
2016-07-07 19:44:49	2016-07-07 19:44:49	211	10.27.128.86	0
2016-07-07 19:50:52	2016-07-07 19:50:52	617	10.27.128.86	0
2016-07-07 20:30:27	2016-07-07 20:30:27	161	10.27.128.86	0
2016-07-07 04:23:09	2016-07-07 04:23:09	519	10.27.128.86	0
2016-07-07 16:23:29	2016-07-07 16:23:29	275	10.27.128.86	0
2016-07-07 08:39:37	2016-07-07 08:39:37	791	10.27.128.86	0
2016-07-07 23:01:00	2016-07-07 23:01:00	199	10.27.128.86	0
2016-07-07 07:38:48	2016-07-07 07:38:48	470	10.27.128.86	0
2016-07-07 16:45:58	2016-07-07 16:45:58	314	10.27.128.86	0
2016-07-07 22:00:51	2016-07-07 22:00:51	324	10.27.128.86	0
2016-07-07 00:59:57	2016-07-07 00:59:57	47	10.27.128.86	0
2016-07-07 10:11:18	2016-07-07 10:11:18	193	10.27.128.86	0
2016-07-07 03:31:18	2016-07-07 03:31:18	247	10.27.128.86	0
2016-07-07 10:35:44	2016-07-07 10:35:44	544	10.27.128.86	0
2016-07-07 15:44:56	2016-07-07 15:44:56	373	10.27.128.86	0
2016-07-07 00:05:05	2016-07-07 00:05:05	165	10.27.128.86	0
2016-07-07 01:44:59	2016-07-07 01:44:59	379	10.27.128.86	0
2016-07-07 12:11:47	2016-07-07 12:11:47	731	10.27.128.86	0
2016-07-07 20:27:54	2016-07-07 20:27:54	339	10.27.128.86	0
2016-07-07 21:00:56	2016-07-07 21:00:56	599	10.27.128.86	0
2016-07-07 07:11:10	2016-07-07 07:11:10	552	10.27.128.86	0
2016-07-07 10:13:17	2016-07-07 10:13:17	166	10.27.128.86	0
2016-07-07 16:10:21	2016-07-07 16:10:21	337	10.27.128.86	0
2016-07-07 01:20:03	2016-07-07 01:20:03	361	10.27.128.86	0
2016-07-07 02:57:39	2016-07-07 02:57:39	895	10.27.128.86	0
2016-07-07 09:53:37	2016-07-07 09:53:37	50	10.27.128.86	0
2016-07-07 11:52:43	2016-07-07 11:52:43	694	10.27.128.86	0
2016-07-07 04:28:39	2016-07-07 04:28:39	234	10.27.128.86	0
2016-07-07 16:57:21	2016-07-07 16:57:21	588	10.27.128.86	0
2016-07-07 18:15:19	2016-07-07 18:15:19	725	10.27.128.86	0
2016-07-07 05:50:57	2016-07-07 05:50:57	1	10.27.128.86	0
2016-07-07 00:45:38	2016-07-07 00:45:38	195	10.27.128.86	0
2016-07-07 14:18:54	2016-07-07 14:18:54	799	10.27.128.86	0
2016-07-07 20:27:48	2016-07-07 20:27:48	59	10.27.128.86	0
2016-07-07 13:31:57	2016-07-07 13:31:57	332	10.27.128.86	0
2016-07-07 16:26:23	2016-07-07 16:26:23	297	10.27.128.86	0
2016-07-07 13:07:42	2016-07-07 13:07:42	383	10.27.128.86	0
2016-07-07 17:16:51	2016-07-07 17:16:51	712	10.27.128.86	0
2016-07-07 20:38:50	2016-07-07 20:38:50	3	10.27.128.86	0
2016-07-07 11:11:09	2016-07-07 11:11:09	535	10.27.128.86	0
2016-07-07 09:31:37	2016-07-07 09:31:37	456	10.27.128.86	0
2016-07-07 15:55:44	2016-07-07 15:55:44	583	10.27.128.86	0
2016-07-07 07:41:06	2016-07-07 07:41:06	601	10.27.128.86	0
2016-07-07 02:02:02	2016-07-07 02:02:02	376	10.27.128.86	0
2016-07-07 23:06:58	2016-07-07 23:06:58	770	10.27.128.86	0
2016-07-07 16:07:20	2016-07-07 16:07:20	364	10.27.128.86	0
2016-07-07 11:25:18	2016-07-07 11:25:18	886	10.27.128.86	0
2016-07-07 05:23:07	2016-07-07 05:23:07	650	10.27.128.86	0
2016-07-07 16:59:52	2016-07-07 16:59:52	476	10.27.128.86	0
2016-07-07 17:22:16	2016-07-07 17:22:16	880	10.27.128.86	0
2016-07-07 20:46:51	2016-07-07 20:46:51	616	10.27.128.86	0
2016-07-07 11:20:22	2016-07-07 11:20:22	198	10.27.128.86	0
2016-07-07 04:42:37	2016-07-07 04:42:37	241	10.27.128.86	0
2016-07-07 12:59:22	2016-07-07 12:59:22	627	10.27.128.86	0
2016-07-07 11:50:11	2016-07-07 11:50:11	504	10.27.128.86	0
2016-07-07 12:09:51	2016-07-07 12:09:51	570	10.27.128.86	0
2016-07-07 10:15:51	2016-07-07 10:15:51	3868	10.27.128.86	0
2016-07-07 09:56:44	2016-07-07 09:56:44	253	10.27.128.86	0
2016-07-07 19:39:51	2016-07-07 19:39:51	164	10.27.128.86	0
2016-07-07 10:08:13	2016-07-07 10:08:13	604	10.27.128.86	0
2016-07-07 13:01:52	2016-07-07 13:01:52	236	10.27.128.86	0
2016-07-07 14:54:43	2016-07-07 14:54:43	615	10.27.128.86	0
2016-07-07 11:06:17	2016-07-07 11:06:17	462	10.27.128.86	0
2016-07-07 16:40:52	2016-07-07 16:40:52	328	10.27.128.86	0
2016-07-07 18:49:25	2016-07-07 18:49:25	566	10.27.128.86	0
2016-07-07 16:01:17	2016-07-07 16:01:17	340	10.27.128.86	0
2016-07-07 15:58:57	2016-07-07 15:58:57	580	10.27.128.86	0
2016-07-07 14:38:56	2016-07-07 14:38:56	790	10.27.128.86	0
2016-07-07 21:17:54	2016-07-07 21:17:54	549	10.27.128.86	0
2016-07-07 14:08:44	2016-07-07 14:08:44	259	10.27.128.86	0
2016-07-07 10:05:08	2016-07-07 10:05:08	434	10.27.128.86	0
2016-07-07 07:41:05	2016-07-07 07:41:05	52	10.27.128.86	0
2016-07-07 09:06:10	2016-07-07 09:06:10	347	10.27.128.86	0
2016-07-07 03:13:31	2016-07-07 03:13:31	423	10.27.128.86	0
2016-07-07 17:28:17	2016-07-07 17:28:17	260	10.27.128.86	0
2016-07-07 23:06:53	2016-07-07 23:06:53	241	10.27.128.86	0
2016-07-07 04:28:40	2016-07-07 04:28:40	548	10.27.128.86	0
2016-07-07 09:45:20	2016-07-07 09:45:20	196	10.27.128.86	0
2016-07-07 06:46:44	2016-07-07 06:46:44	221	10.27.128.86	0
2016-07-07 08:09:40	2016-07-07 08:09:40	199	10.27.128.86	0
2016-07-07 16:17:55	2016-07-07 16:17:55	895	10.27.128.86	0
2016-07-07 15:27:54	2016-07-07 15:27:54	4031	10.27.128.86	0
2016-07-07 15:24:52	2016-07-07 15:24:52	316	10.27.128.86	0
2016-07-07 05:07:47	2016-07-07 05:07:47	535	10.27.128.86	0
2016-07-07 19:33:47	2016-07-07 19:33:47	49	10.27.128.86	0
2016-07-07 07:19:35	2016-07-07 07:19:35	373	10.27.128.86	0
2016-07-07 19:19:48	2016-07-07 19:19:48	595	10.27.128.86	0
2016-07-07 13:43:43	2016-07-07 13:43:43	422	10.27.128.86	0
2016-07-07 08:45:12	2016-07-07 08:45:12	3357	10.27.128.86	0
2016-07-07 09:42:44	2016-07-07 09:42:44	596	10.27.128.86	0
2016-07-07 19:31:22	2016-07-07 19:31:22	229	10.27.128.86	0
2016-07-07 03:39:12	2016-07-07 03:39:12	802	10.27.128.86	0
2016-07-07 20:21:48	2016-07-07 20:21:48	371	10.27.128.86	0
2016-07-07 08:22:45	2016-07-07 08:22:45	165	10.27.128.86	0
2016-07-07 10:43:47	2016-07-07 10:43:47	304	10.27.128.86	0
2016-07-07 16:57:26	2016-07-07 16:57:26	545	10.27.128.86	0
2016-07-07 11:52:44	2016-07-07 11:52:44	274	10.27.128.86	0
2016-07-07 16:23:25	2016-07-07 16:23:25	420	10.27.128.86	0
2016-07-07 04:57:06	2016-07-07 04:57:06	826	10.27.128.86	0
2016-07-07 20:24:49	2016-07-07 20:24:49	338	10.27.128.86	0
2016-07-07 12:28:42	2016-07-07 12:28:42	628	10.27.128.86	0
2016-07-07 11:36:39	2016-07-07 11:36:39	49	10.27.128.86	0
2016-07-07 08:14:39	2016-07-07 08:14:39	47	10.27.128.86	0
2016-07-07 16:14:44	2016-07-07 16:14:44	49	10.27.128.86	0
2016-07-07 21:11:53	2016-07-07 21:11:53	602	10.27.128.86	0
2016-07-07 22:49:22	2016-07-07 22:49:22	338	10.27.128.86	0
2016-07-07 03:28:07	2016-07-07 03:28:07	609	10.27.128.86	0
2016-07-07 05:29:19	2016-07-07 05:29:19	185	10.27.128.86	0
2016-07-07 13:26:42	2016-07-07 13:26:42	726	10.27.128.86	0
2016-07-07 06:35:55	2016-07-07 06:35:55	511	10.27.128.86	0
2016-07-07 01:09:05	2016-07-07 01:09:05	536	10.27.128.86	0
2016-07-07 16:20:55	2016-07-07 16:20:55	590	10.27.128.86	0
2016-07-07 03:58:34	2016-07-07 03:58:34	597	10.27.128.86	0
2016-07-07 06:49:50	2016-07-07 06:49:50	369	10.27.128.86	0
2016-07-07 19:22:17	2016-07-07 19:22:17	50	10.27.128.86	0
2016-07-07 17:39:50	2016-07-07 17:39:50	548	10.27.128.86	0
2016-07-07 18:46:26	2016-07-07 18:46:26	163	10.27.128.86	0
2016-07-07 18:26:47	2016-07-07 18:26:47	639	10.27.128.86	0
2016-07-07 07:16:48	2016-07-07 07:16:48	197	10.27.128.86	0
2016-07-07 03:52:44	2016-07-07 03:52:44	195	10.27.128.86	0
2016-07-07 01:22:28	2016-07-07 01:22:28	621	10.27.128.86	0
2016-07-07 07:22:07	2016-07-07 07:22:07	644	10.27.128.86	0
2016-07-07 03:36:39	2016-07-07 03:36:39	671	10.27.128.86	0
2016-07-07 15:50:23	2016-07-07 15:50:23	827	10.27.128.86	0
2016-07-07 07:58:12	2016-07-07 07:58:12	562	10.27.128.86	0
2016-07-07 12:37:17	2016-07-07 12:37:17	384	10.27.128.86	0
2016-07-07 03:06:07	2016-07-07 03:06:07	298	10.27.128.86	0
2016-07-07 21:03:21	2016-07-07 21:03:21	237	10.27.128.86	0
2016-07-07 00:40:01	2016-07-07 00:40:01	579	10.27.128.86	0
2016-07-07 12:28:51	2016-07-07 12:28:51	305	10.27.128.86	0
2016-07-07 10:11:10	2016-07-07 10:11:10	646	10.27.128.86	0
2016-07-07 20:10:54	2016-07-07 20:10:54	540	10.27.128.86	0
2016-07-07 22:00:59	2016-07-07 22:00:59	186	10.27.128.86	0
2016-07-07 15:22:14	2016-07-07 15:22:14	530	10.27.128.86	0
2016-07-07 03:47:08	2016-07-07 03:47:08	294	10.27.128.86	0
2016-07-07 12:25:41	2016-07-07 12:25:41	766	10.27.128.86	0
2016-07-07 04:18:04	2016-07-07 04:18:04	253	10.27.128.86	0
2016-07-07 16:54:24	2016-07-07 16:54:24	829	10.27.128.86	0
2016-07-07 16:34:45	2016-07-07 16:34:45	525	10.27.128.86	0
2016-07-07 10:32:41	2016-07-07 10:32:41	653	10.27.128.86	0
2016-07-07 02:01:59	2016-07-07 02:01:59	421	10.27.128.86	0
2016-07-07 09:26:11	2016-07-07 09:26:11	562	10.27.128.86	0
2016-07-07 17:08:16	2016-07-07 17:08:16	790	10.27.128.86	0
2016-07-07 10:55:16	2016-07-07 10:55:16	457	10.27.128.86	0
2016-07-07 16:10:19	2016-07-07 16:10:19	480	10.27.128.86	0
2016-07-07 13:10:57	2016-07-07 13:10:57	4201	10.27.128.86	0
2016-07-07 10:05:17	2016-07-07 10:05:17	198	10.27.128.86	0
2016-07-07 15:13:52	2016-07-07 15:13:52	557	10.27.128.86	0
2016-07-07 11:17:12	2016-07-07 11:17:12	338	10.27.128.86	0
2016-07-07 12:45:15	2016-07-07 12:45:15	758	10.27.128.86	0
2016-07-07 13:54:16	2016-07-07 13:54:16	377	10.27.128.86	0
2016-07-07 19:19:55	2016-07-07 19:19:55	600	10.27.128.86	0
2016-07-07 13:01:48	2016-07-07 13:01:48	860	10.27.128.86	0
2016-07-07 06:19:48	2016-07-07 06:19:48	3485	10.27.128.86	0
2016-07-07 15:50:25	2016-07-07 15:50:25	276	10.27.128.86	0
2016-07-07 05:59:17	2016-07-07 05:59:17	723	10.27.128.86	0
2016-07-07 22:32:24	2016-07-07 22:32:24	382	10.27.128.86	0
2016-07-07 04:48:38	2016-07-07 04:48:38	640	10.27.128.86	0
2016-07-07 06:38:54	2016-07-07 06:38:54	260	10.27.128.86	0
2016-07-07 22:46:27	2016-07-07 22:46:27	599	10.27.128.86	0
2016-07-07 14:43:50	2016-07-07 14:43:50	750	10.27.128.86	0
2016-07-07 15:00:17	2016-07-07 15:00:17	594	10.27.128.86	0
2016-07-07 21:20:52	2016-07-07 21:20:52	657	10.27.128.86	0
2016-07-07 22:43:26	2016-07-07 22:43:26	752	10.27.128.86	0
2016-07-07 13:15:47	2016-07-07 13:15:47	255	10.27.128.86	0
2016-07-07 15:52:53	2016-07-07 15:52:53	307	10.27.128.86	0
2016-07-07 20:43:55	2016-07-07 20:43:55	1189	10.27.128.86	0
2016-07-07 12:09:54	2016-07-07 12:09:54	601	10.27.128.86	0
2016-07-07 15:33:14	2016-07-07 15:33:14	554	10.27.128.86	0
2016-07-07 22:23:50	2016-07-07 22:23:50	50	10.27.128.86	0
2016-07-07 03:25:12	2016-07-07 03:25:12	1044	10.27.128.86	0
2016-07-07 17:28:21	2016-07-07 17:28:21	388	10.27.128.86	0
2016-07-07 08:42:16	2016-07-07 08:42:16	3470	10.27.128.86	0
2016-07-07 16:37:59	2016-07-07 16:37:59	304	10.27.128.86	0
2016-07-07 15:41:52	2016-07-07 15:41:52	198	10.27.128.86	0
2016-07-07 01:56:39	2016-07-07 01:56:39	192	10.27.128.86	0
2016-07-07 14:00:22	2016-07-07 14:00:22	189	10.27.128.86	0
2016-07-07 05:00:11	2016-07-07 05:00:11	652	10.27.128.86	0
2016-07-07 10:55:20	2016-07-07 10:55:20	223	10.27.128.86	0
2016-07-07 09:14:39	2016-07-07 09:14:39	269	10.27.128.86	0
2016-07-07 18:40:49	2016-07-07 18:40:49	225	10.27.128.86	0
2016-07-07 06:30:13	2016-07-07 06:30:13	312	10.27.128.86	0
2016-07-07 06:51:43	2016-07-07 06:51:43	245	10.27.128.86	0
2016-07-07 17:08:23	2016-07-07 17:08:23	764	10.27.128.86	0
2016-07-07 07:22:16	2016-07-07 07:22:16	365	10.27.128.86	0
2016-07-07 12:42:18	2016-07-07 12:42:18	635	10.27.128.86	0
2016-07-07 01:47:59	2016-07-07 01:47:59	638	10.27.128.86	0
2016-07-07 01:14:00	2016-07-07 01:14:00	616	10.27.128.86	0
2016-07-07 15:41:51	2016-07-07 15:41:51	197	10.27.128.86	0
2016-07-07 17:05:24	2016-07-07 17:05:24	786	10.27.128.86	0
2016-07-07 00:08:04	2016-07-07 00:08:04	186	10.27.128.86	0
2016-07-07 21:23:26	2016-07-07 21:23:26	572	10.27.128.86	0
2016-07-07 13:31:45	2016-07-07 13:31:45	313	10.27.128.86	0
2016-07-07 08:39:39	2016-07-07 08:39:39	589	10.27.128.86	0
2016-07-07 17:11:18	2016-07-07 17:11:18	617	10.27.128.86	0
2016-07-07 11:41:44	2016-07-07 11:41:44	278	10.27.128.86	0
2016-07-07 10:08:09	2016-07-07 10:08:09	353	10.27.128.86	0
2016-07-07 04:31:34	2016-07-07 04:31:34	604	10.27.128.86	0
2016-07-07 12:31:48	2016-07-07 12:31:48	450	10.27.128.86	0
2016-07-07 12:59:14	2016-07-07 12:59:14	389	10.27.128.86	0
2016-07-07 07:05:05	2016-07-07 07:05:05	50	10.27.128.86	0
2016-07-07 17:53:22	2016-07-07 17:53:22	290	10.27.128.86	0
2016-07-07 20:58:23	2016-07-07 20:58:23	604	10.27.128.86	0
2016-07-07 05:18:34	2016-07-07 05:18:34	1	10.27.128.86	0
2016-07-07 14:35:57	2016-07-07 14:35:57	302	10.27.128.86	0
2016-07-07 08:12:14	2016-07-07 08:12:14	390	10.27.128.86	0
2016-07-07 09:59:42	2016-07-07 09:59:42	376	10.27.128.86	0
2016-07-07 03:13:37	2016-07-07 03:13:37	365	10.27.128.86	0
2016-07-07 02:38:00	2016-07-07 02:38:00	513	10.27.128.86	0
2016-07-07 11:28:12	2016-07-07 11:28:12	678	10.27.128.86	0
2016-07-07 06:22:04	2016-07-07 06:22:04	425	10.27.128.86	0
2016-07-07 19:47:55	2016-07-07 19:47:55	361	10.27.128.86	0
2016-07-07 01:31:00	2016-07-07 01:31:00	624	10.27.128.86	0
2016-07-07 18:32:18	2016-07-07 18:32:18	210	10.27.128.86	0
2016-07-07 18:26:56	2016-07-07 18:26:56	268	10.27.128.86	0
2016-07-07 11:36:49	2016-07-07 11:36:49	447	10.27.128.86	0
2016-07-07 03:41:32	2016-07-07 03:41:32	519	10.27.128.86	0
2016-07-07 12:28:40	2016-07-07 12:28:40	46	10.27.128.86	0
2016-07-07 08:55:42	2016-07-07 08:55:42	568	10.27.128.86	0
2016-07-07 06:46:38	2016-07-07 06:46:38	802	10.27.128.86	0
2016-07-07 04:57:04	2016-07-07 04:57:04	252	10.27.128.86	0
2016-07-07 16:23:27	2016-07-07 16:23:27	555	10.27.128.86	0
2016-07-07 11:47:15	2016-07-07 11:47:15	644	10.27.128.86	0
2016-07-07 03:47:19	2016-07-07 03:47:19	223	10.27.128.86	0
2016-07-07 07:22:09	2016-07-07 07:22:09	388	10.27.128.86	0
2016-07-07 08:31:13	2016-07-07 08:31:13	781	10.27.128.86	0
2016-07-07 03:39:07	2016-07-07 03:39:07	3290	10.27.128.86	0
2016-07-07 17:02:21	2016-07-07 17:02:21	486	10.27.128.86	0
2016-07-07 16:29:16	2016-07-07 16:29:16	614	10.27.128.86	0
2016-07-07 17:50:49	2016-07-07 17:50:49	386	10.27.128.86	0
2016-07-07 12:25:47	2016-07-07 12:25:47	615	10.27.128.86	0
2016-07-07 06:35:36	2016-07-07 06:35:36	222	10.27.128.86	0
2016-07-07 08:45:07	2016-07-07 08:45:07	745	10.27.128.86	0
2016-07-07 23:50:24	2016-07-07 23:50:24	250	10.27.128.86	0
2016-07-07 14:35:52	2016-07-07 14:35:52	503	10.27.128.86	0
2016-07-07 01:00:02	2016-07-07 01:00:02	743	10.27.128.86	0
2016-07-07 11:25:10	2016-07-07 11:25:10	896	10.27.128.86	0
2016-07-07 00:13:30	2016-07-07 00:13:30	4081	10.27.128.86	0
2016-07-07 04:01:09	2016-07-07 04:01:09	652	10.27.128.86	0
2016-07-07 03:22:00	2016-07-07 03:22:00	45	10.27.128.86	0
2016-07-07 20:58:20	2016-07-07 20:58:20	337	10.27.128.86	0
2016-07-07 12:00:44	2016-07-07 12:00:44	739	10.27.128.86	0
2016-07-07 19:56:22	2016-07-07 19:56:22	609	10.27.128.86	0
2016-07-07 06:32:42	2016-07-07 06:32:42	607	10.27.128.86	0
2016-07-07 12:09:48	2016-07-07 12:09:48	594	10.27.128.86	0
2016-07-07 02:41:07	2016-07-07 02:41:07	688	10.27.128.86	0
2016-07-07 16:20:58	2016-07-07 16:20:58	267	10.27.128.86	0
2016-07-07 07:08:16	2016-07-07 07:08:16	203	10.27.128.86	0
2016-07-07 07:00:07	2016-07-07 07:00:07	461	10.27.128.86	0
2016-07-07 17:56:20	2016-07-07 17:56:20	451	10.27.128.86	0
2016-07-07 19:53:23	2016-07-07 19:53:23	438	10.27.128.86	0
2016-07-07 19:14:18	2016-07-07 19:14:18	419	10.27.128.86	0
2016-07-07 19:59:29	2016-07-07 19:59:29	190	10.27.128.86	0
2016-07-07 08:04:42	2016-07-07 08:04:42	1043	10.27.128.86	0
2016-07-07 00:25:34	2016-07-07 00:25:34	658	10.27.128.86	0
2016-07-07 21:17:57	2016-07-07 21:17:57	163	10.27.128.86	0
2016-07-07 19:11:24	2016-07-07 19:11:24	613	10.27.128.86	0
2016-07-07 18:51:49	2016-07-07 18:51:49	578	10.27.128.86	0
2016-07-07 06:51:34	2016-07-07 06:51:34	51	10.27.128.86	0
2016-07-07 09:00:38	2016-07-07 09:00:38	419	10.27.128.86	0
2016-07-07 03:16:33	2016-07-07 03:16:33	686	10.27.128.86	0
2016-07-07 20:07:49	2016-07-07 20:07:49	360	10.27.128.86	0
2016-07-07 19:47:50	2016-07-07 19:47:50	585	10.27.128.86	0
2016-07-07 18:29:47	2016-07-07 18:29:47	630	10.27.128.86	0
2016-07-07 18:04:17	2016-07-07 18:04:17	435	10.27.128.86	0
2016-07-07 13:46:13	2016-07-07 13:46:13	913	10.27.128.86	0
2016-07-07 17:36:50	2016-07-07 17:36:50	613	10.27.128.86	0
2016-07-07 08:22:38	2016-07-07 08:22:38	573	10.27.128.86	0
2016-07-07 21:03:22	2016-07-07 21:03:22	725	10.27.128.86	0
2016-07-07 02:41:01	2016-07-07 02:41:01	522	10.27.128.86	0
2016-07-07 22:29:57	2016-07-07 22:29:57	555	10.27.128.86	0
2016-07-07 15:33:19	2016-07-07 15:33:19	294	10.27.128.86	0
2016-07-07 07:44:10	2016-07-07 07:44:10	246	10.27.128.86	0
2016-07-07 06:43:46	2016-07-07 06:43:46	235	10.27.128.86	0
2016-07-07 23:00:57	2016-07-07 23:00:57	195	10.27.128.86	0
2016-07-07 12:09:57	2016-07-07 12:09:57	300	10.27.128.86	0
2016-07-07 01:22:40	2016-07-07 01:22:40	387	10.27.128.86	0
2016-07-07 18:29:49	2016-07-07 18:29:49	685	10.27.128.86	0
2016-07-07 08:47:41	2016-07-07 08:47:41	254	10.27.128.86	0
2016-07-07 15:00:14	2016-07-07 15:00:14	987	10.27.128.86	0
2016-07-07 05:59:14	2016-07-07 05:59:14	560	10.27.128.86	0
2016-07-07 17:25:26	2016-07-07 17:25:26	163	10.27.128.86	0
2016-07-07 00:19:32	2016-07-07 00:19:32	329	10.27.128.86	0
2016-07-07 09:11:42	2016-07-07 09:11:42	327	10.27.128.86	0
2016-07-07 14:43:44	2016-07-07 14:43:44	169	10.27.128.86	0
2016-07-07 20:52:22	2016-07-07 20:52:22	362	10.27.128.86	0
2016-07-07 13:26:47	2016-07-07 13:26:47	248	10.27.128.86	0
2016-07-07 23:53:00	2016-07-07 23:53:00	197	10.27.128.86	0
2016-07-07 07:02:38	2016-07-07 07:02:38	3501	10.27.128.86	0
2016-07-07 05:59:03	2016-07-07 05:59:03	46	10.27.128.86	0
2016-07-07 22:26:52	2016-07-07 22:26:52	198	10.27.128.86	0
2016-07-07 11:17:17	2016-07-07 11:17:17	565	10.27.128.86	0
2016-07-07 16:20:50	2016-07-07 16:20:50	300	10.27.128.86	0
2016-07-07 01:42:36	2016-07-07 01:42:36	198	10.27.128.86	0
2016-07-07 18:46:18	2016-07-07 18:46:18	377	10.27.128.86	0
2016-07-07 12:51:22	2016-07-07 12:51:22	391	10.27.128.86	0
2016-07-07 23:35:55	2016-07-07 23:35:55	376	10.27.128.86	0
2016-07-07 02:04:30	2016-07-07 02:04:30	333	10.27.128.86	0
2016-07-07 20:01:48	2016-07-07 20:01:48	414	10.27.128.86	0
2016-07-07 00:57:36	2016-07-07 00:57:36	190	10.27.128.86	0
2016-07-07 11:00:40	2016-07-07 11:00:40	402	10.27.128.86	0
2016-07-07 23:12:23	2016-07-07 23:12:23	228	10.27.128.86	0
2016-07-07 07:05:11	2016-07-07 07:05:11	234	10.27.128.86	0
2016-07-07 18:38:22	2016-07-07 18:38:22	423	10.27.128.86	0
2016-07-07 06:17:14	2016-07-07 06:17:14	434	10.27.128.86	0
2016-07-07 21:14:57	2016-07-07 21:14:57	189	10.27.128.86	0
2016-07-07 09:23:15	2016-07-07 09:23:15	168	10.27.128.86	0
2016-07-07 14:10:43	2016-07-07 14:10:43	862	10.27.128.86	0
2016-07-07 16:48:52	2016-07-07 16:48:52	685	10.27.128.86	0
2016-07-07 16:54:21	2016-07-07 16:54:21	829	10.27.128.86	0
2016-07-07 11:47:16	2016-07-07 11:47:16	536	10.27.128.86	0
2016-07-07 01:11:31	2016-07-07 01:11:31	321	10.27.128.86	0
2016-07-07 09:17:37	2016-07-07 09:17:37	444	10.27.128.86	0
2016-07-07 07:30:43	2016-07-07 07:30:43	185	10.27.128.86	0
2016-07-07 12:42:13	2016-07-07 12:42:13	654	10.27.128.86	0
2016-07-07 13:43:42	2016-07-07 13:43:42	476	10.27.128.86	0
2016-07-07 09:00:44	2016-07-07 09:00:44	398	10.27.128.86	0
2016-07-07 16:40:54	2016-07-07 16:40:54	298	10.27.128.86	0
2016-07-07 21:26:28	2016-07-07 21:26:28	194	10.27.128.86	0
2016-07-07 02:21:07	2016-07-07 02:21:07	401	10.27.128.86	0
2016-07-07 17:08:24	2016-07-07 17:08:24	459	10.27.128.86	0
2016-07-07 10:52:12	2016-07-07 10:52:12	344	10.27.128.86	0
2016-07-07 06:11:49	2016-07-07 06:11:49	644	10.27.128.86	0
2016-07-07 08:52:40	2016-07-07 08:52:40	4176	10.27.128.86	0
2016-07-07 21:18:00	2016-07-07 21:18:00	164	10.27.128.86	0
2016-07-07 20:41:24	2016-07-07 20:41:24	326	10.27.128.86	0
2016-07-07 16:12:27	2016-07-07 16:12:27	539	10.27.128.86	0
2016-07-07 13:07:48	2016-07-07 13:07:48	699	10.27.128.86	0
2016-07-07 21:55:26	2016-07-07 21:55:26	237	10.27.128.86	0
2016-07-07 18:12:25	2016-07-07 18:12:25	356	10.27.128.86	0
2016-07-07 02:52:09	2016-07-07 02:52:09	3549	10.27.128.86	0
2016-07-07 06:46:37	2016-07-07 06:46:37	234	10.27.128.86	0
2016-07-07 10:13:15	2016-07-07 10:13:15	233	10.27.128.86	0
2016-07-07 09:17:49	2016-07-07 09:17:49	5462	10.27.128.86	0
2016-07-07 00:07:56	2016-07-07 00:07:56	49	10.27.128.86	0
2016-07-07 10:46:39	2016-07-07 10:46:39	506	10.27.128.86	0
2016-07-07 17:36:45	2016-07-07 17:36:45	47	10.27.128.86	0
2016-07-07 22:29:55	2016-07-07 22:29:55	1179	10.27.128.86	0
2016-07-07 21:49:27	2016-07-07 21:49:27	652	10.27.128.86	0
2016-07-07 15:13:44	2016-07-07 15:13:44	889	10.27.128.86	0
2016-07-07 21:09:19	2016-07-07 21:09:19	441	10.27.128.86	0
2016-07-07 12:17:17	2016-07-07 12:17:17	325	10.27.128.86	0
2016-07-07 17:39:51	2016-07-07 17:39:51	337	10.27.128.86	0
2016-07-07 03:55:32	2016-07-07 03:55:32	875	10.27.128.86	0
2016-07-07 02:32:05	2016-07-07 02:32:05	360	10.27.128.86	0
2016-07-07 20:46:53	2016-07-07 20:46:53	600	10.27.128.86	0
2016-07-07 01:34:06	2016-07-07 01:34:06	188	10.27.128.86	0
2016-07-07 09:53:50	2016-07-07 09:53:50	201	10.27.128.86	0
2016-07-07 17:39:46	2016-07-07 17:39:46	720	10.27.128.86	0
2016-07-07 00:01:59	2016-07-07 00:01:59	558	10.27.128.86	0
2016-07-07 01:40:05	2016-07-07 01:40:05	447	10.27.128.86	0
2016-07-07 05:59:07	2016-07-07 05:59:07	3519	10.27.128.86	0
2016-07-07 05:42:42	2016-07-07 05:42:42	3534	10.27.128.86	0
